Assembly_Accession,Taxonomy,SNOR_presence,SNOR_copies
GCA_000827475.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Paxillaceae;Paxillus;Paxillus involutus,TRUE,1
GCA_033296705.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomidium;Chaetomidium leptoderma,TRUE,1
GCA_019096155.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Staphylotrichum;Staphylotrichum longicolle,TRUE,1
GCA_001661245.1,Fungi;Ascomycota;Pichiomycetes;Alaninales;Pachysolenaceae;Pachysolen;Pachysolen tannophilus,TRUE,1
GCF_002117355.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Postiaceae;Postia;Postia placenta,TRUE,1
GCA_963921885.1,Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix bragantina,TRUE,1
GCF_000263375.1,Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;Wallemia mellicola,TRUE,1
GCA_023645815.1,Fungi;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Seirophora;Seirophora villosa,TRUE,1
GCA_010093805.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Tetraplosphaeriaceae;Polyplosphaeria;Polyplosphaeria fusca,TRUE,1
GCF_001661255.1,Fungi;Ascomycota;Saccharomycetes;Phaffomycetales;Wickerhamomycetaceae;Wickerhamomyces;Wickerhamomyces anomalus,TRUE,1
GCA_027478575.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Spiromyces;Spiromyces aspiralis,TRUE,1
GCF_029851405.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Lichtheimiaceae;Lichtheimia;Lichtheimia ornata,TRUE,1
GCF_013390195.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum siamense,TRUE,1
GCF_001890905.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus aculeatus,TRUE,1
GCF_000320565.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Sphaerulina;Sphaerulina musiva,TRUE,1
GCA_028828875.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium capsulatum,TRUE,1
GCF_001661265.1,Fungi;Ascomycota;NA;NA;NA;Saitoella;Saitoella complicata,TRUE,1
GCF_022836535.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum spaethianum,TRUE,1
GCA_002554575.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita thiersii,TRUE,1
GCF_035048745.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor velutinosus,TRUE,1
GCA_001937105.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum chlorophyti,TRUE,1
GCA_022836555.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum tofieldiae,TRUE,1
GCA_021014935.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Hygrophoropsidaceae;Hygrophoropsis;Hygrophoropsis aurantiaca,TRUE,1
GCA_900162835.1,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Sporisorium;Sporisorium reilianum,TRUE,1
GCF_000275845.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Dichomitus;Dichomitus squalens,TRUE,1
GCA_002157105.1,Fungi;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Piromyces;Piromyces sp. E2,FALSE,0
GCA_002922495.1,Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula taiwanensis,TRUE,2
GCF_000271625.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Coniophoraceae;Coniophora;Coniophora puteana,TRUE,1
GCA_022385635.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria scruposa,TRUE,1
GCA_022578775.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria venustula,TRUE,1
GCF_000204055.1,Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora;Melampsora laricis-populina,TRUE,1
GCA_027627275.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus;Coprinellus aureogranulatus,TRUE,1
GCA_016628085.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus occidentalis,TRUE,1
GCF_000221225.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermochaetoides;Thermochaetoides thermophila,TRUE,1
GCA_025201675.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Cunninghamella;Cunninghamella echinulata,TRUE,1
GCF_000708205.1,Fungi;Basidiomycota;Mixiomycetes;Mixiales;Mixiaceae;Mixia;Mixia osmundae,TRUE,1
GCA_000827315.1,Fungi;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma;Piloderma croceum,TRUE,1
GCA_002102555.1,Fungi;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Catenariaceae;Catenaria;Catenaria anguillulae,FALSE,0
GCA_001664025.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycodales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora valbyensis,TRUE,1
GCA_029542945.1,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia obtusa,TRUE,1
GCA_001661475.1,Fungi;Ascomycota;Trigonopsidomycetes;Trigonopsidales;Trigonopsidaceae;Tortispora;Tortispora caseinolytica,TRUE,1
GCF_003290485.1,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta,TRUE,1
GCF_001278385.1,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia pachydermatis,TRUE,1
GCA_003426235.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria polymorpha,TRUE,1
GCA_012932015.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium acutatum,TRUE,1
GCA_013758895.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium bulbicola,TRUE,1
GCA_022627015.2,Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera;Podosphaera aphanis,TRUE,1
GCA_033296875.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Achaetomium;Achaetomium macrosporum,TRUE,2
GCA_025558095.1,Fungi;Chytridiomycota;Monoblepharidomycetes;Monoblepharidales;NA;Hyaloraphidium;Hyaloraphidium curvatum,TRUE,2
GCF_014595645.1,Fungi;Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe;Diaporthe citri,FALSE,0
GCF_019650295.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Cercospora;Cercospora kikuchii,TRUE,1
GCA_910592325.1,Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Scutellospora;Scutellospora calospora,FALSE,0
GCF_001646965.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;Fonsecaea nubica,TRUE,1
GCA_000769265.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Hapsidospora;Hapsidospora chrysogena,TRUE,1
GCF_003019875.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Amorphothecaceae;Amorphotheca;Amorphotheca resinae,TRUE,1
GCA_001661315.1,Fungi;Ascomycota;Dipodascomycetes;Dipodascales;NA;Nadsonia;Nadsonia fulvescens,FALSE,0
GCA_001050175.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma parareesei,TRUE,1
GCA_029281495.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena filopes,TRUE,1
GCF_000230625.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala dermatitidis,TRUE,1
GCF_041956435.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Mycothermus;Mycothermus thermophilus,TRUE,1
GCA_013266165.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium graminum,TRUE,1
GCA_003325435.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus azygosporus,TRUE,4
GCA_036244875.1,Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula paludigena,TRUE,1
GCF_001664035.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Metschnikowiaceae;Metschnikowia;Metschnikowia bicuspidata,TRUE,1
GCA_004786125.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis;Botrytis tulipae,TRUE,1
GCA_023645895.1,Fungi;Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Umbilicaria;Umbilicaria vellea,FALSE,0
GCF_041956645.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Rasamsonia;Rasamsonia byssochlamydoides,TRUE,1
GCA_016098105.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Actinomortierella;Actinomortierella wolfii,FALSE,0
GCA_025330725.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Chlamydoabsidia;Chlamydoabsidia padenii,TRUE,2
GCA_022814295.1,Fungi;Ascomycota;Lecanoromycetes;Pertusariales;Icmadophilaceae;Icmadophila;Icmadophila ericetorum,FALSE,0
GCA_011058905.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Curvularia;Curvularia kusanoi,TRUE,2
GCF_041956535.1,Fungi;Mucoromycota;NA;Calcarisporiellales;Calcarisporiellaceae;Calcarisporiella;Calcarisporiella thermophila,TRUE,2
GCA_026054675.1,Fungi;Ascomycota;Arthoniomycetes;Arthoniales;Lecanographaceae;Alyxoria;Alyxoria varia,TRUE,1
GCA_016758905.1,Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis isabellina,TRUE,1
GCA_000950595.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor ambiguus,TRUE,1
GCF_000836115.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala spinifera,TRUE,1
GCA_030512285.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Cercophora;Cercophora newfieldiana,TRUE,1
GCF_000523435.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris zeicola,TRUE,1
GCF_000523455.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris oryzae,TRUE,1
GCA_000697705.1,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium;Botryobasidium botryosum,TRUE,1
GCF_000235365.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Eremothecium;Eremothecium cymbalariae,FALSE,0
GCA_000697665.1,Fungi;Basidiomycota;Agaricomycetes;Jaapiales;Jaapiaceae;Jaapia;Jaapia argillacea,FALSE,0
GCA_963556695.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Anthostomella;Anthostomella pinea,TRUE,1
GCA_020726575.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Plectosphaerella;Plectosphaerella plurivora,TRUE,1
GCA_002938375.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Psilocybe;Psilocybe cyanescens,TRUE,1
GCA_910591835.1,Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Acaulosporaceae;Acaulospora;Acaulospora morrowiae,TRUE,1
GCA_000827265.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Collybiopsis;Collybiopsis luxurians,TRUE,1
GCA_026937265.1,Fungi;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Coelomomycetaceae;Coelomomyces;Coelomomyces lativittatus,TRUE,1
GCF_033439725.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Neurospora;Neurospora tetraspora,TRUE,1
GCA_000827485.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria,TRUE,1
GCA_024741835.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Drepanopezizaceae;Diplocarpon;Diplocarpon mali,TRUE,1
GCA_029542805.1,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia cuniculi,TRUE,1
GCF_000192795.1,Fungi;Microsporidia;NA;NA;Pleistophoridae;Vavraia;Vavraia culicis,FALSE,0
GCA_018360135.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps sorghi,FALSE,0
GCA_037954315.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Neonectria;Neonectria punicea,TRUE,1
GCA_015500005.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Entomortierella;Entomortierella lignicola,TRUE,1
GCA_003073855.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae;Periconia;Periconia macrospinosa,TRUE,1
GCA_015847235.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Linnemannia;Linnemannia zychae,TRUE,1
GCA_013368325.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Tulosesus;Tulosesus angulatus,TRUE,1
GCF_001661405.1,Fungi;Ascomycota;Saccharomycetes;Phaffomycetales;Phaffomycetaceae;Cyberlindnera;Cyberlindnera jadinii,TRUE,1
GCA_001661425.1,Fungi;Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Ogataea;[Candida] arabinofermentans,TRUE,1
GCF_001661395.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Hyphopichia;Hyphopichia burtonii,TRUE,1
GCF_001661415.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Suhomyces;Suhomyces tanzawaensis,TRUE,1
GCA_001913855.2,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Hermanssonia;Hermanssonia centrifuga,TRUE,1
GCA_000442015.1,Fungi;Cryptomycota;NA;NA;NA;Rozella;Rozella allomycis,TRUE,1
GCF_038025025.1,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Phyllostictaceae;Phyllosticta;Phyllosticta citribraziliensis,TRUE,1
GCA_003990745.1,Fungi;Mucoromycota;Endogonomycetes;Endogonales;Endogonaceae;Jimgerdemannia;Jimgerdemannia flammicorona,FALSE,0
GCA_011032825.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;Massariosphaeria;Massariosphaeria phaeospora,TRUE,1
GCF_025201335.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Choanephoraceae;Gilbertella;Gilbertella persicaria,TRUE,1
GCF_025024155.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Gamsiella;Gamsiella multidivaricata,TRUE,1
GCA_000835395.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala sideris,TRUE,1
GCA_029320655.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena floridula,TRUE,1
GCA_029203975.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena vitilis,FALSE,0
GCF_000711695.1,Fungi;Basidiomycota;Exobasidiomycetes;Georgefischeriales;Tilletiariaceae;Tilletiaria;Tilletiaria anomala,TRUE,1
GCF_019915245.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium musae,TRUE,1
GCF_000721775.1,Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Aureobasidium;Aureobasidium melanogenum,TRUE,1
GCA_000956045.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Hirsutella;Hirsutella minnesotensis,TRUE,1
GCA_001687445.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Gelatoporiaceae;Obba;Obba rivulosa,TRUE,1
GCA_002116315.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Epicoccum;Epicoccum nigrum,TRUE,1
GCA_038367545.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Beauveria;Beauveria asiatica,TRUE,1
GCF_000227115.2,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Naumovozyma;Naumovozyma dairenensis,TRUE,1
GCA_020744375.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Dactylonectria;Dactylonectria estremocensis,TRUE,1
GCA_001636815.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Niveomyces;Niveomyces insectorum,TRUE,1
GCA_001636675.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Moelleriella;Moelleriella libera,TRUE,1
GCA_002087915.1,Fungi;Microsporidia;NA;NA;Enterocytozoonidae;Enterospora;Enterospora canceri,FALSE,0
GCA_004802705.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Bondarzewiaceae;Bondarzewia;Bondarzewia mesenterica,FALSE,0
GCF_025602895.1,Fungi;Chytridiomycota;Chytridiomycetes;Polychytriales;NA;Polychytrium;Polychytrium aggregatum,FALSE,0
GCA_029590625.1,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Lasiodiplodia;Lasiodiplodia mahajangana,TRUE,1
GCA_015039355.1,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Ramaria;Ramaria rubella,TRUE,1
GCF_000315875.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida;Candida orthopsilosis,TRUE,1
GCA_022385695.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria arbuscula,TRUE,1
GCA_025201785.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria longipes,TRUE,1
GCA_003788565.2,Fungi;Ascomycota;Pezizomycetes;Pezizales;Ascobolaceae;Ascobolus;Ascobolus immersus,TRUE,1
GCF_016647745.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus plorans,TRUE,1
GCF_010015615.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Cucurbitaria;Cucurbitaria berberidis,TRUE,1
GCA_010093895.1,Fungi;Ascomycota;Dothideomycetes;Myriangiales;Myriangiaceae;Myriangium;Myriangium duriaei,TRUE,1
GCA_014905825.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Lyophyllum;Lyophyllum atratum,TRUE,1
GCA_018282025.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Sphagnurus;Sphagnurus paluster,TRUE,1
GCA_022963115.1,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago;Ustilago tritici,TRUE,1
GCA_022225965.2,Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Diatrype;Diatrype stigma,TRUE,1
GCF_000585585.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;Capronia coronata,TRUE,1
GCF_023758085.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria hordeiaustralica,TRUE,1
GCA_018360225.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps pusilla,TRUE,1
GCA_002794465.1,Fungi;Cryptomycota;NA;NA;NA;Paramicrosporidium;Paramicrosporidium saccamoebae,FALSE,0
GCA_021029095.1,Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Phellopilus;Phellopilus nigrolimitatus,TRUE,1
GCF_001720155.1,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus wingfieldii,TRUE,1
GCF_025433545.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium keratoplasticum,TRUE,1
GCA_001970855.1,Fungi;Zoopagomycota;Harpellomycetes;Harpellales;Legeriomycetaceae;Smittium;Smittium culicis,FALSE,0
GCA_001574975.1,Fungi;Chytridiomycota;Monoblepharidomycetes;Monoblepharidales;Gonapodyaceae;Gonapodya;Gonapodya prolifera,TRUE,2
GCF_001661345.1,Fungi;Ascomycota;Saccharomycetes;Ascoideales;Ascoideaceae;Ascoidea;Ascoidea rubescens,TRUE,1
GCA_004367935.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum sidae,TRUE,1
GCA_027597005.1,Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae;Phlyctochytrium;Phlyctochytrium bullatum,TRUE,2
GCF_022376445.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;Fomitopsis serialis,TRUE,1
GCA_027596035.1,Fungi;Chytridiomycota;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;Thoreauomyces;Thoreauomyces humboldtii,TRUE,1
GCA_020884735.1,Fungi;Basidiomycota;Agaricomycetes;Phallales;Clathraceae;Clathrus;Clathrus columnatus,FALSE,0
GCA_000750795.1,Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Pseudogymnoascus;Pseudogymnoascus sp. VKM F-4514 (FW-929),TRUE,1
GCA_910591915.1,Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Cetraspora;Cetraspora pellucida,TRUE,1
GCA_015849295.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Modicella;Modicella reniformis,TRUE,1
GCF_000835455.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;Fonsecaea pedrosoi,TRUE,1
GCF_000835555.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;Rhinocladiella mackenziei,TRUE,1
GCF_000836435.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;Fonsecaea multimorphosa,TRUE,1
GCA_001691775.3,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita inopinata,TRUE,1
GCA_009982845.1,Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Delphinella;Delphinella strobiligena,TRUE,1
GCF_009193645.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus pseudonomiae,TRUE,2
GCF_028826965.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium alfredii,TRUE,1
GCF_018340605.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus pseudoviridinutans,TRUE,1
GCA_030407015.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;Armillaria fumosa,TRUE,1
GCA_004154915.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;NA;Monosporascus;Monosporascus ibericus,TRUE,1
GCA_003615045.1,Fungi;Chytridiomycota;Chytridiomycetes;Caulochytriales;Caulochytriaceae;Caulochytrium;Caulochytrium protostelioides,TRUE,1
GCF_028827895.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium longicatenatum,TRUE,1
GCA_013396205.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium mundagurra,TRUE,1
GCA_011066345.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma lentiforme,TRUE,1
GCA_009428275.1,Fungi;Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia;Tilletia laevis,TRUE,1
GCA_020310465.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Lanmaoa;Lanmaoa asiatica,TRUE,1
GCA_910592285.1,Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Racocetra;Racocetra persica,TRUE,1
GCA_022606055.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes gibbosa,TRUE,1
GCA_010093825.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria nubilosa,TRUE,1
GCF_036327395.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;Knufia obscura,TRUE,3
GCA_020080175.1,Fungi;Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;Glutinoglossum;Glutinoglossum americanum,TRUE,1
GCF_020744255.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Microdochiaceae;Microdochium;Microdochium trichocladiopsis,TRUE,1
GCF_003144135.1,Fungi;Basidiomycota;Exobasidiomycetes;Microstromatales;NA;Pseudomicrostroma;Pseudomicrostroma glucosiphilum,TRUE,1
GCF_036872675.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Lithohypha;Lithohypha guttulata,TRUE,1
GCA_001563735.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus sp. SymC.cos,TRUE,1
GCA_905337355.1,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Imshaugia;Imshaugia aleurites,TRUE,1
GCA_002104945.1,Fungi;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Piromyces;Piromyces finnis,FALSE,0
GCF_001642395.1,Fungi;Microsporidia;NA;NA;NA;Nematocida;Nematocida displodere,FALSE,0
GCF_016861735.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus chevalieri,TRUE,1
GCA_029339225.1,Fungi;Ascomycota;Sordariomycetes;Phyllachorales;Phyllachoraceae;Phyllachora;Phyllachora maydis,FALSE,0
GCA_003369665.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Coleophoma;Coleophoma cylindrospora,TRUE,1
GCF_020726465.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium;Chaetomium tenue,TRUE,1
